ts_code,trade_date,open,high,low,close,vol,amount
002594.SZ,20250506,360.0,362.3,355.92,359.96,148293.53,5326196.143
002594.SZ,20250430,354.9,354.93,349.3,353.09,130479.47,4599074.535
002594.SZ,20250429,359.1,360.63,353.0,355.0,118983.07,4237606.41
002594.SZ,20250428,367.13,367.13,356.56,360.0,179783.2,6459136.36
002594.SZ,20250425,370.0,375.3,368.1,370.83,133869.42,4975314.905
002594.SZ,20250424,372.48,374.6,363.35,366.0,150892.11,5557113.199
002594.SZ,20250423,377.0,378.0,367.23,371.99,247926.89,9216822.11
002594.SZ,20250422,348.76,356.93,346.78,354.84,112122.06,3956085.869
002594.SZ,20250421,346.0,349.87,345.24,348.76,74953.41,2609226.235
002594.SZ,20250418,347.9,347.9,344.0,346.0,73860.13,2553879.767
002594.SZ,20250417,349.94,353.45,346.67,349.68,85288.64,2985985.219
002594.SZ,20250416,356.62,357.0,348.1,352.15,131827.93,4618462.218
002594.SZ,20250415,364.6,365.0,357.33,359.97,116515.57,4195947.009
002594.SZ,20250414,363.2,363.7,355.6,359.0,142069.17,5115484.103
002594.SZ,20250411,337.0,357.55,336.4,354.98,189944.93,6621821.827
002594.SZ,20250410,334.5,347.06,334.0,336.4,210895.78,7165511.481
002594.SZ,20250409,319.8,328.0,313.66,324.6,211938.56,6822376.377
002594.SZ,20250408,321.76,335.88,318.0,327.51,274643.51,8924529.993
002594.SZ,20250407,333.34,337.7,321.76,321.76,273498.4,8911483.834
002594.SZ,20250403,355.5,361.53,354.26,357.51,101023.22,3618676.87
002594.SZ,20250402,365.0,365.67,358.88,360.5,117100.41,4226638.863
002594.SZ,20250401,377.77,377.87,364.36,365.5,154071.99,5663384.88
002594.SZ,20250331,380.0,383.28,374.0,374.9,115783.91,4370400.299
002594.SZ,20250328,386.5,390.8,381.5,382.5,114939.82,4428715.749
002594.SZ,20250327,376.1,391.28,376.09,386.5,144394.37,5554865.371
002594.SZ,20250326,369.59,379.0,368.0,376.01,120204.84,4503762.855
002594.SZ,20250325,377.98,379.6,368.98,369.59,123085.36,4595791.802
002594.SZ,20250324,377.0,378.5,367.86,375.36,147894.05,5522974.12
002594.SZ,20250321,393.01,393.31,370.0,372.0,282106.76,10685254.371
002594.SZ,20250320,400.0,403.4,395.99,399.99,159412.84,6372989.565
002594.SZ,20250319,384.53,399.0,382.54,397.07,188351.5,7404859.765
002594.SZ,20250318,388.55,390.0,380.01,384.57,173338.78,6672881.109
002594.SZ,20250317,382.32,383.0,375.96,380.25,133068.87,5060211.613
002594.SZ,20250314,357.0,377.18,355.62,375.94,224697.18,8292987.454
002594.SZ,20250313,351.87,357.36,351.13,354.5,102210.85,3624758.941
002594.SZ,20250312,354.45,359.88,351.0,351.0,129510.56,4593312.533
002594.SZ,20250311,345.0,351.77,344.88,350.38,95369.97,3314689.326
002594.SZ,20250310,355.9,357.39,349.0,351.0,99176.6,3484351.089
002594.SZ,20250307,358.9,361.0,355.24,356.4,87584.13,3131517.605
002594.SZ,20250306,360.18,362.17,357.0,358.93,114600.99,4120637.645
002594.SZ,20250305,347.0,355.19,347.0,353.96,139068.86,4885879.812
002594.SZ,20250304,340.03,348.0,338.03,344.84,263453.3,9062924.96
002594.SZ,20250303,369.0,370.0,357.79,360.21,152078.22,5524500.397
002594.SZ,20250228,371.1,374.77,359.01,361.82,239304.29,8762214.822
002594.SZ,20250227,382.0,383.99,371.01,375.5,168446.14,6350435.99
002594.SZ,20250226,372.49,375.8,365.0,372.1,138528.96,5125594.765
002594.SZ,20250225,370.0,380.0,368.81,372.49,161102.52,6008878.409
002594.SZ,20250224,385.0,388.66,373.48,376.28,199407.47,7586289.374
002594.SZ,20250221,366.0,386.5,365.23,383.0,239292.45,9089497.618
002594.SZ,20250220,363.48,367.66,358.2,362.78,156937.17,5695876.655
002594.SZ,20250219,353.52,360.0,353.0,358.5,161917.82,5784129.67
002594.SZ,20250218,351.4,363.48,348.84,356.22,251797.38,8977762.526
002594.SZ,20250217,356.05,358.8,344.5,348.5,232015.09,8111345.839
002594.SZ,20250214,341.52,359.6,341.52,356.05,243644.61,8574633.633
002594.SZ,20250213,341.2,346.35,339.5,341.3,199839.85,6859997.621
002594.SZ,20250212,327.5,346.94,322.65,345.05,279357.22,9451048.634
002594.SZ,20250211,339.3,340.3,326.01,329.9,280363.56,9315885.53
002594.SZ,20250210,326.91,332.0,321.58,330.13,272711.4,8908518.537
002594.SZ,20250207,320.0,330.0,314.0,326.9,487075.26,15691989.048
002594.SZ,20250206,282.81,311.08,282.45,311.08,381458.68,11416508.784
002594.SZ,20250205,282.73,286.75,281.6,282.8,145350.9,4128876.836
002594.SZ,20250127,279.09,280.12,274.5,274.5,63407.68,1755529.34
002594.SZ,20250124,276.51,280.5,276.0,279.08,68143.67,1898979.251
002594.SZ,20250123,284.98,285.0,277.0,277.11,96173.92,2690601.164
002594.SZ,20250122,285.0,286.3,279.8,282.5,81056.89,2287303.62
002594.SZ,20250121,285.0,287.43,283.0,286.05,76441.44,2184132.797
002594.SZ,20250120,279.0,286.43,278.92,284.43,135797.09,3863727.458
002594.SZ,20250117,273.52,279.2,272.48,276.6,86141.53,2376770.8
002594.SZ,20250116,274.7,277.33,270.53,272.76,72571.75,1984685.718
002594.SZ,20250115,276.2,277.31,274.5,274.69,62335.83,1718769.123
002594.SZ,20250114,266.34,277.15,266.01,276.3,125789.73,3438827.617
002594.SZ,20250113,263.0,268.47,262.21,266.0,67213.75,1787448.697
002594.SZ,20250110,269.0,270.39,264.78,266.02,80548.21,2147363.1
002594.SZ,20250109,269.0,271.7,266.66,269.39,65612.88,1766873.664
002594.SZ,20250108,272.99,273.99,265.81,269.18,109082.47,2933447.142
002594.SZ,20250107,271.28,277.73,267.5,274.03,95722.18,2627167.273
002594.SZ,20250106,271.94,273.89,269.03,271.28,82446.83,2236590.144
002594.SZ,20250103,271.5,274.59,268.24,270.73,99364.76,2693072.23
002594.SZ,20250102,283.0,283.08,269.42,271.1,168784.04,4624073.918
