ts_code,trade_date,open,high,low,close,vol,amount
600519.SH,20200313,1090.0,1128.98,1080.0,1112.03,75885.31,8348496.48
600519.SH,20200312,1141.22,1153.0,1125.1,1138.5,36630.63,4172606.105
600519.SH,20200311,1155.5,1169.58,1141.0,1158.52,35547.57,4124607.952
600519.SH,20200310,1113.0,1168.0,1113.0,1156.0,58062.93,6635936.156
600519.SH,20200309,1135.0,1135.0,1111.31,1114.01,43404.09,4865288.5
600519.SH,20200306,1163.0,1176.0,1151.98,1155.5,30641.0,3553622.358
600519.SH,20200305,1136.31,1174.99,1130.56,1171.0,62426.45,7210485.104
600519.SH,20200304,1125.0,1139.0,1116.24,1128.92,53792.99,6080149.243
600519.SH,20200303,1098.0,1118.88,1098.0,1113.0,50250.15,5585227.657
600519.SH,20200302,1050.11,1096.55,1050.01,1086.01,47663.04,5154329.159
600519.SH,20200228,1070.3,1082.0,1049.97,1057.0,49946.57,5307929.213
600519.SH,20200227,1076.0,1094.99,1076.0,1087.39,34498.29,3758783.81
600519.SH,20200226,1062.0,1084.0,1055.0,1073.7,43560.97,4663278.433
600519.SH,20200225,1078.0,1082.09,1067.88,1074.81,38385.62,4127432.13
600519.SH,20200224,1105.5,1110.0,1085.5,1087.18,38650.36,4221857.466
600519.SH,20200221,1111.46,1123.54,1110.01,1112.88,28940.08,3225337.16
600519.SH,20200220,1096.7,1124.0,1095.41,1118.0,46802.62,5220660.94
600519.SH,20200219,1085.0,1101.5,1078.0,1096.5,37051.47,4052365.602
600519.SH,20200218,1090.01,1096.88,1083.0,1084.0,26664.96,2897729.692
600519.SH,20200217,1082.5,1096.19,1082.4,1093.82,27028.22,2946182.657
600519.SH,20200214,1090.45,1093.51,1083.11,1088.0,23287.6,2534568.401
600519.SH,20200213,1098.0,1113.89,1088.01,1091.0,30357.36,3335277.425
600519.SH,20200212,1089.0,1098.79,1085.88,1097.27,28125.43,3072293.973
600519.SH,20200211,1063.0,1099.68,1062.8,1098.0,47917.93,5222918.915
600519.SH,20200210,1062.0,1074.6,1057.2,1066.49,30533.42,3251908.506
600519.SH,20200207,1070.01,1077.0,1061.02,1076.0,31278.71,3348894.576
600519.SH,20200206,1059.43,1075.0,1052.02,1071.0,47171.21,5011246.407
600519.SH,20200205,1050.0,1054.0,1033.03,1049.99,47418.24,4956355.235
600519.SH,20200204,1015.0,1057.0,1011.01,1038.01,62624.18,6490469.043
600519.SH,20200203,985.0,1010.68,980.0,1003.92,123442.88,12314991.759
600519.SH,20200123,1076.0,1076.0,1037.0,1052.8,53468.43,5638945.742
600519.SH,20200122,1070.0,1084.0,1055.38,1075.51,36200.04,3875275.065
600519.SH,20200121,1081.0,1087.0,1072.3,1075.3,32874.05,3542441.308
600519.SH,20200120,1111.86,1111.86,1082.0,1091.0,35391.3,3858246.844
600519.SH,20200117,1110.0,1112.78,1101.01,1107.5,23472.75,2599645.144
600519.SH,20200116,1118.87,1118.87,1102.58,1107.0,23191.65,2571593.141
600519.SH,20200115,1109.01,1121.6,1105.0,1112.13,26029.11,2895603.674
600519.SH,20200114,1124.2,1124.89,1103.0,1107.4,35144.65,3916300.79
600519.SH,20200113,1112.5,1129.2,1112.0,1124.27,38515.75,4325687.959
600519.SH,20200110,1109.0,1115.99,1102.5,1112.5,35975.87,3993457.118
600519.SH,20200109,1094.0,1105.39,1090.0,1102.7,37405.87,4110949.814
600519.SH,20200108,1085.05,1095.5,1082.58,1088.14,25008.25,2720371.915
600519.SH,20200107,1077.5,1099.0,1076.4,1094.53,47853.59,5220697.068
600519.SH,20200106,1070.86,1092.9,1067.3,1077.99,63414.78,6853917.601
600519.SH,20200103,1117.0,1117.0,1076.9,1078.56,130318.78,14266380.596
600519.SH,20200102,1128.0,1145.06,1116.0,1130.0,148099.16,16696837.095
600519.SH,20191231,1183.0,1188.0,1176.51,1183.0,22588.81,2666705.1
600519.SH,20191230,1170.2,1195.5,1170.2,1185.8,40760.66,4827682.057
600519.SH,20191227,1150.0,1172.0,1150.0,1163.0,47066.28,5486452.901
600519.SH,20191226,1132.0,1141.98,1119.99,1135.1,22877.27,2585996.501
600519.SH,20191225,1143.0,1143.0,1130.01,1133.7,24305.97,2755735.164
600519.SH,20191224,1153.0,1155.0,1145.0,1148.0,11823.1,1358536.199
600519.SH,20191223,1139.0,1162.5,1136.0,1149.3,25919.18,2981937.538
600519.SH,20191220,1162.18,1162.18,1141.5,1146.3,23563.84,2703612.358
600519.SH,20191219,1163.0,1163.0,1152.0,1157.4,19552.3,2262598.597
600519.SH,20191218,1174.0,1175.2,1164.0,1168.0,19640.09,2295963.803
600519.SH,20191217,1149.7,1173.6,1143.03,1169.98,42616.96,4937041.95
600519.SH,20191216,1163.0,1163.0,1137.94,1147.92,30936.42,3554133.64
600519.SH,20191213,1146.0,1165.0,1146.0,1163.0,30000.59,3473927.971
600519.SH,20191212,1156.0,1159.94,1130.08,1137.0,29409.16,3362699.683
600519.SH,20191211,1168.0,1170.75,1155.55,1158.98,14567.99,1689987.674
600519.SH,20191210,1159.6,1165.0,1151.0,1164.4,15086.58,1749356.289
600519.SH,20191209,1175.0,1176.0,1156.1,1158.7,21824.12,2543532.527
600519.SH,20191206,1135.97,1170.0,1130.1,1170.0,39506.26,4565643.688
600519.SH,20191205,1125.0,1132.01,1118.0,1129.8,21338.79,2402503.47
600519.SH,20191204,1140.0,1144.66,1118.0,1122.33,35283.08,3980511.004
600519.SH,20191203,1133.0,1133.0,1117.74,1118.0,27340.93,3066695.648
600519.SH,20191202,1118.2,1140.02,1118.2,1133.0,30784.41,3479717.421
600519.SH,20191129,1165.5,1165.5,1112.89,1129.0,82397.32,9338326.554
600519.SH,20191128,1194.97,1197.51,1169.02,1175.8,28844.99,3405325.549
600519.SH,20191127,1192.8,1196.62,1184.51,1189.95,19848.81,2363839.726
600519.SH,20191126,1186.68,1198.6,1183.0,1185.0,40239.61,4794179.893
600519.SH,20191125,1188.05,1194.0,1172.06,1182.06,38281.75,4518778.939
600519.SH,20191122,1223.0,1229.0,1185.0,1194.0,47054.28,5677646.465
600519.SH,20191121,1231.0,1235.51,1221.06,1231.3,19187.39,2356277.766
600519.SH,20191120,1230.0,1239.51,1228.06,1233.75,15280.53,1884957.278
600519.SH,20191119,1228.0,1241.61,1225.02,1232.32,20623.75,2542105.913
600519.SH,20191118,1225.12,1229.45,1218.0,1227.28,18037.66,2204546.132
600519.SH,20191115,1230.0,1232.91,1221.5,1224.9,16340.72,2003665.313
600519.SH,20191114,1227.0,1240.0,1222.0,1230.0,23521.12,2898399.7
600519.SH,20191113,1207.0,1227.8,1200.0,1224.0,31977.04,3890666.569
600519.SH,20191112,1204.0,1209.6,1198.21,1201.6,19150.55,2303205.539
600519.SH,20191111,1201.5,1206.2,1193.51,1199.0,17342.46,2082060.83
600519.SH,20191108,1205.0,1215.65,1201.51,1205.0,24512.11,2964133.776
600519.SH,20191107,1196.51,1201.88,1189.0,1201.37,16167.88,1933203.877
600519.SH,20191106,1197.0,1204.0,1188.88,1193.0,19737.51,2362005.422
600519.SH,20191105,1199.5,1205.0,1192.0,1199.0,22254.72,2667596.023
600519.SH,20191104,1190.0,1209.99,1189.0,1199.59,26737.98,3209264.033
600519.SH,20191101,1181.0,1191.95,1172.5,1185.0,22811.96,2697638.375
600519.SH,20191031,1196.0,1198.0,1176.15,1180.01,25909.27,3068884.874
600519.SH,20191030,1190.0,1192.7,1176.0,1183.8,21254.75,2516524.166
600519.SH,20191029,1181.11,1199.96,1177.77,1193.0,27803.71,3314271.728
600519.SH,20191028,1166.01,1181.01,1165.0,1178.29,22485.99,2644563.044
600519.SH,20191025,1153.3,1172.5,1143.03,1171.35,25998.45,3015928.985
600519.SH,20191024,1164.95,1166.0,1147.16,1150.27,26178.44,3025245.582
600519.SH,20191023,1168.0,1178.0,1156.11,1158.91,23080.21,2684922.174
600519.SH,20191022,1178.0,1181.5,1163.89,1170.8,19309.43,2262188.262
600519.SH,20191021,1171.86,1178.9,1163.3,1168.5,25274.67,2955023.935
600519.SH,20191018,1179.0,1189.99,1171.69,1175.79,28291.61,3335011.086
600519.SH,20191017,1176.0,1186.66,1162.5,1183.33,30508.7,3578144.114
600519.SH,20191016,1168.0,1187.5,1160.0,1170.0,59150.59,6935972.684
600519.SH,20191015,1180.0,1215.68,1177.03,1211.0,40034.73,4806856.333
600519.SH,20191014,1186.0,1187.66,1170.0,1180.0,27187.51,3209362.988
600519.SH,20191011,1157.0,1175.0,1152.21,1174.6,28689.25,3343559.812
600519.SH,20191010,1127.0,1158.93,1109.02,1155.0,41173.7,4685560.483
600519.SH,20191009,1166.2,1166.2,1135.05,1146.81,35788.57,4105282.379
600519.SH,20191008,1153.0,1180.0,1152.01,1167.1,31045.27,3631091.491
600519.SH,20190930,1163.0,1169.43,1150.0,1150.0,30825.14,3565988.675
600519.SH,20190927,1164.0,1183.0,1153.0,1174.75,22826.61,2671754.323
600519.SH,20190926,1174.94,1183.35,1158.81,1167.0,26081.94,3050478.322
600519.SH,20190925,1180.0,1188.87,1170.5,1174.0,24024.58,2832308.42
600519.SH,20190924,1155.0,1184.9,1152.0,1184.0,36269.13,4259833.998
600519.SH,20190923,1157.0,1157.0,1131.0,1149.0,30026.33,3431058.973
600519.SH,20190920,1151.0,1160.0,1147.59,1157.42,37626.66,4346138.244
600519.SH,20190919,1148.0,1150.0,1137.1,1145.0,24479.8,2800064.436
600519.SH,20190918,1108.5,1150.0,1108.18,1148.9,69314.47,7899560.194
600519.SH,20190917,1094.0,1106.66,1087.0,1094.01,25196.93,2767385.769
600519.SH,20190916,1083.0,1103.95,1083.0,1099.0,31371.8,3432292.113
600519.SH,20190912,1066.0,1109.98,1066.0,1099.0,41211.33,4498210.332
600519.SH,20190911,1119.22,1119.97,1068.0,1069.52,81716.54,8904690.56
600519.SH,20190910,1134.3,1135.0,1120.01,1123.85,26227.07,2952753.655
600519.SH,20190909,1145.0,1148.0,1135.0,1136.52,29379.34,3346080.774
600519.SH,20190906,1144.5,1146.15,1131.0,1142.49,26176.59,2978155.822
600519.SH,20190905,1129.0,1144.9,1128.0,1144.0,32930.84,3746608.087
600519.SH,20190904,1140.8,1142.91,1120.11,1125.01,33600.22,3785904.728
600519.SH,20190903,1140.0,1151.02,1128.56,1140.0,29485.09,3358578.409
600519.SH,20190902,1139.99,1144.98,1129.0,1138.76,28234.33,3210850.606
600519.SH,20190830,1125.0,1146.0,1123.0,1142.0,44890.77,5093877.152
600519.SH,20190829,1105.0,1118.18,1092.5,1113.1,29330.42,3247704.307
600519.SH,20190828,1109.0,1123.19,1083.01,1100.11,47009.67,5169778.985
600519.SH,20190827,1117.0,1131.31,1109.0,1109.0,52164.21,5830617.878
600519.SH,20190826,1113.0,1128.0,1096.68,1102.95,48497.89,5382792.365
600519.SH,20190823,1105.0,1133.56,1095.62,1130.1,40192.3,4495782.91
600519.SH,20190822,1072.99,1104.0,1070.0,1104.0,37590.78,4099045.126
600519.SH,20190821,1070.1,1076.97,1061.66,1066.0,25066.62,2678841.887
600519.SH,20190820,1055.0,1073.68,1050.0,1070.0,28602.13,3038219.263
600519.SH,20190819,1061.0,1069.98,1049.05,1055.88,32867.58,3471558.016
600519.SH,20190816,1049.84,1075.58,1041.0,1054.6,36086.73,3822488.363
600519.SH,20190815,1028.0,1046.48,1028.0,1044.9,27237.39,2821331.12
600519.SH,20190814,1030.02,1051.9,1030.02,1043.33,41410.95,4327071.299
600519.SH,20190813,1016.16,1026.0,1010.68,1017.95,30329.7,3088013.76
600519.SH,20190812,1010.31,1020.1,995.01,1018.63,81498.95,8208540.716
600519.SH,20190809,978.5,980.95,958.99,962.03,28461.7,2760764.357
600519.SH,20190808,953.5,974.0,952.0,971.68,38808.13,3755086.99
600519.SH,20190807,949.5,955.53,945.0,945.0,26869.98,2553463.419
600519.SH,20190806,931.0,948.0,923.8,946.3,43991.16,4121445.01
600519.SH,20190805,945.0,954.0,940.0,942.43,36774.31,3473341.317
600519.SH,20190802,944.0,957.98,943.0,954.45,39719.4,3772328.947
600519.SH,20190801,976.51,977.0,953.02,959.3,35089.52,3385045.858
600519.SH,20190731,975.0,981.77,966.59,972.6,22526.2,2191909.987
600519.SH,20190730,976.5,983.0,971.0,978.93,19537.97,1911965.179
600519.SH,20190729,962.03,979.5,960.01,976.41,26981.33,2626793.557
600519.SH,20190726,961.97,971.0,958.55,965.03,26467.59,2556208.822
600519.SH,20190725,945.97,963.36,938.15,963.0,38255.7,3633246.146
600519.SH,20190724,958.31,959.9,944.69,946.36,46771.2,4450509.786
600519.SH,20190723,962.3,962.59,943.86,953.98,32483.95,3087319.264
600519.SH,20190722,960.0,964.0,950.25,957.02,28125.49,2695084.029
600519.SH,20190719,955.0,960.8,948.0,955.87,28014.81,2679887.449
600519.SH,20190718,961.5,963.0,947.18,947.5,39252.95,3748507.464
600519.SH,20190717,968.0,972.99,962.13,963.5,25468.87,2459954.487
600519.SH,20190716,975.45,982.3,965.0,968.0,33245.24,3226755.644
600519.SH,20190715,967.8,980.1,951.13,975.93,59870.4,5785726.59
600519.SH,20190712,981.3,991.5,980.01,986.09,28173.85,2778937.975
600519.SH,20190711,989.96,998.38,976.0,981.5,30514.19,3011117.079
600519.SH,20190710,980.93,990.58,977.0,982.52,28166.7,2774054.724
600519.SH,20190709,979.3,989.0,968.35,976.06,31723.32,3103986.405
600519.SH,20190708,995.05,997.9,975.0,984.86,33613.52,3313713.091
600519.SH,20190705,986.0,1006.0,976.3,999.82,50032.71,4968920.475
600519.SH,20190704,985.8,990.8,971.22,981.2,46216.68,4531686.001
600519.SH,20190703,1020.0,1023.0,981.5,987.9,67139.32,6717755.678
600519.SH,20190702,1025.0,1029.5,1016.0,1025.0,39061.09,3989722.046
600519.SH,20190701,1004.52,1035.6,1000.22,1031.86,52337.23,5325575.854
600519.SH,20190628,985.99,988.88,971.33,984.0,31088.4,3050739.277
600519.SH,20190627,985.0,1001.0,981.12,996.35,47978.45,4772724.089
600519.SH,20190626,985.0,985.0,971.22,979.86,29588.18,2896585.581
600519.SH,20190625,992.0,999.0,967.0,982.98,51295.95,5035624.42
600519.SH,20190624,978.3,999.69,975.0,987.1,45779.2,4532526.991
600519.SH,20190621,969.97,984.49,964.5,976.3,45926.75,4482726.902
600519.SH,20190620,932.5,975.5,932.2,975.0,67271.97,6468666.073
600519.SH,20190619,940.0,946.7,932.01,932.01,53726.4,5051192.622
600519.SH,20190618,917.0,920.0,902.6,917.0,29441.38,2687679.912
600519.SH,20190617,907.0,926.94,906.02,911.6,32769.03,3001512.189
600519.SH,20190614,911.0,932.3,910.02,913.0,42455.04,3905679.105
600519.SH,20190613,910.0,912.3,897.0,910.0,32917.42,2984741.685
600519.SH,20190612,906.22,910.99,894.0,906.7,37747.4,3420899.273
600519.SH,20190611,876.0,915.61,875.0,910.89,80106.44,7209086.88
600519.SH,20190610,857.98,878.95,840.0,871.08,55502.46,4790052.574
600519.SH,20190606,875.62,875.77,858.0,862.13,34786.85,3009567.792
600519.SH,20190605,884.0,886.26,870.0,871.6,34067.36,2988114.67
600519.SH,20190604,895.0,895.43,871.0,875.3,39689.48,3481384.251
600519.SH,20190603,892.0,901.35,886.28,892.0,34479.24,3076922.33
600519.SH,20190531,900.53,906.99,890.0,890.0,35793.8,3211384.923
600519.SH,20190530,910.0,919.99,891.22,905.3,40247.2,3634187.681
600519.SH,20190529,888.01,924.95,888.01,911.91,65646.96,5963755.397
600519.SH,20190528,877.99,907.49,875.02,888.0,74772.77,6670856.081
600519.SH,20190527,879.1,882.99,860.05,879.0,39161.91,3417213.669
600519.SH,20190524,865.0,885.0,864.44,878.5,44034.09,3858962.204
600519.SH,20190523,881.0,883.98,856.22,861.0,58058.63,5062812.286
600519.SH,20190522,894.98,904.0,880.0,888.0,32041.58,2853872.828
600519.SH,20190521,885.0,910.0,872.02,895.0,42385.65,3791406.204
